,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
36,2021-04-12,15:30,Liga 1,Group Stage,Mon,Home,D,0,0,Ayacucho,,,Bernardo Cuesta,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
37,2021-04-15,18:00,Liga 1,Group Stage,Thu,Away,L,1,3,UTC,,,Bernardo Cuesta,4-4-2,4-4-2,Alejandro Villanueva,Match Report,
38,2021-04-20,18:15,Sudamericana,Group stage,Tue,Away,W,3,2,ve Metropolitanos,57,,Bernardo Cuesta,4-4-2,4-1-4-1,Carlos Mario Herrera,Match Report,
39,2021-04-24,13:15,Liga 1,Group Stage,Sat,Home,L,0,2,USMP,,,Carlos Cáceda,4-2-3-1,4-2-3-1,Fernando Legario,Match Report,
40,2021-04-28,19:30,Sudamericana,Group stage,Wed,Home,W,2,0,ec SD Aucas,45,,Bernardo Cuesta,4-4-2,4-3-3,Carlos Ortega,Match Report,
41,2021-05-01,11:00,Liga 1,Group Stage,Sat,Away,D,1,1,Binacional,,,,4-2-3-1,3-4-3,José Mendoza,Match Report,
42,2021-05-04,19:30,Sudamericana,Group stage,Tue,Home,W,1,0,br Ath Paranaense,36,,Bernardo Cuesta,4-4-2,4-2-3-1,Carlos Betancourt,Match Report,
43,2021-05-08,11:00,Liga 1,Group Stage,Sat,Home,L,1,3,Alianza Atlético,,,Bernardo Cuesta,4-2-3-1,4-4-2,Jordy Espinoza,Match Report,
44,2021-05-13,19:30,Sudamericana,Group stage,Thu,Away,L,1,2,ec SD Aucas,41,,Bernardo Cuesta,4-2-3-1,4-3-3,Fernando Echenique,Match Report,
45,2021-05-16,11:00,Liga 1,Group Stage,Sun,Away,L,1,2,Mannucci,,,Joel Sánchez,4-2-3-1,4-2-3-1,Jonathan Zamora,Match Report,
46,2021-05-19,21:30,Sudamericana,Group stage,Wed,Away,L,0,1,br Ath Paranaense,38,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Andrés Matonte,Match Report,
47,2021-05-23,15:30,Liga 1,Group Stage,Sun,Home,W,3,0,Cienciano,,,Bernardo Cuesta,4-4-2,4-3-3,Diego Haro,Match Report,
48,2021-05-27,19:30,Sudamericana,Group stage,Thu,Home,D,0,0,ve Metropolitanos,58,,Alexis Arias,4-2-3-1,4-2-3-1,Gery Vargas,Match Report,
49,2021-07-18,11:00,Liga 1,Torneo Clausura,Sun,Away,W,3,0,Sport Huancayo,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Jonathan Zamora,Match Report,
50,2021-07-25,13:15,Liga 1,Torneo Clausura,Sun,Home,D,1,1,U César Vallejo,,,Bernardo Cuesta,4-2-3-1,5-3-2,Roberto Pérez,Match Report,
51,2021-08-01,13:15,Liga 1,Torneo Clausura,Sun,Away,W,5,1,Binacional,,,Bernardo Cuesta,4-2-3-1,3-4-3,Renzo Castañeda,Match Report,
52,2021-08-04,14:30,Liga 1,Torneo Clausura,Wed,Home,D,2,2,Cusco,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Edwin Ordóñez,Match Report,
53,2021-08-09,15:30,Liga 1,Torneo Clausura,Mon,Home,W,3,0,Alianza Univ,,,Bernardo Cuesta,4-3-3,4-2-3-1,Luis Garay Evia,Match Report,
54,2021-08-13,13:15,Liga 1,Torneo Clausura,Fri,Away,D,3,3,Alianza Atlético,,,Joel Sánchez,4-2-3-1,3-4-3,Jesús Cartagena,Match Report,
55,2021-08-17,15:30,Liga 1,Torneo Clausura,Tue,Home,L,0,1,UTC,,,Alexis Arias,4-2-3-1,4-2-3-1,Luis Seminario,Match Report,
56,2021-08-21,15:30,Liga 1,Torneo Clausura,Sat,Away,W,2,1,Mannucci,,,Alexis Arias,4-2-3-1,4-4-2,Roberto Pérez,Match Report,
57,2021-08-27,13:15,Liga 1,Torneo Clausura,Fri,Home,L,0,1,Sporting Cristal,,,Bernardo Cuesta,4-2-3-1,4-3-3,Diego Haro,Match Report,
58,2021-09-12,18:00,Liga 1,Torneo Clausura,Sun,Away,W,1,0,Cienciano,,,Bernardo Cuesta,4-2-3-1,4-3-3,Edwin Ordóñez,Match Report,
59,2021-09-17,18:00,Liga 1,Torneo Clausura,Fri,Home,D,1,1,Ayacucho,,,Bernardo Cuesta,4-3-3,4-2-3-1,Augusto Menéndez,Match Report,
60,2021-09-22,13:15,Liga 1,Torneo Clausura,Wed,Away,L,0,1,Alianza Lima,,,Bernardo Cuesta,4-3-3,3-4-1-2,Fernando Legario,Match Report,
61,2021-09-26,13:15,Liga 1,Torneo Clausura,Sun,Home,W,1,0,Sport Boys,,,Bernardo Cuesta,4-3-3,3-4-3,David Huaman,Match Report,
62,2021-10-03,13:00,Liga 1,Torneo Clausura,Sun,Away,W,2,0,Cantolao,,,Bernardo Cuesta,4-3-3,4-4-2,Roberto Pérez,Match Report,
63,2021-10-17,11:00,Liga 1,Torneo Clausura,Sun,Home,W,6,0,USMP,,,Bernardo Cuesta,4-3-3,4-2-3-1,Víctor Carrillo,Match Report,
64,2021-10-24,11:00,Liga 1,Torneo Clausura,Sun,Away,W,3,1,Dep Municipal,,,Bernardo Cuesta,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
65,2021-10-31,15:30,Liga 1,Torneo Clausura,Sun,Home,L,1,2,Universitario,,,Alexis Arias,4-3-3,4-3-3,Joel Alarcón,Match Report,
66,2022-02-05,19:00,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Mannucci,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Fernando Legario,Match Report,
67,2022-02-13,13:15,Liga 1,Torneo Apertura,Sun,Away,D,2,2,Sporting Cristal,,,Bernardo Cuesta,4-3-3,4-2-3-1,Michael Espinoza,Match Report,
68,2022-02-19,19:00,Liga 1,Torneo Apertura,Sat,Away,L,0,3,Sport Huancayo,,,Bernardo Cuesta,4-3-3,4-2-3-1,Edwin Ordóñez,Match Report,
69,2022-03-04,15:30,Liga 1,Torneo Apertura,Fri,Away,L,1,3,UTC,,,Bernardo Cuesta,4-3-3,4-2-3-1,Fernando Legario,Match Report,
70,2022-03-08,19:30,Sudamericana,First stage,Tue,Away,D,1,1,pe Cienciano,55,,Bernardo Cuesta,4-4-2,4-2-3-1,Nicolás Gamboa,Match Report,Leg 1 of 2
71,2022-03-12,15:30,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Alianza Lima,,,Alexis Arias,4-2-3-1,5-3-2,Edwin Ordóñez,Match Report,
72,2022-03-15,19:30,Sudamericana,First stage,Tue,Home,W,1,0,pe Cienciano,54,,Bernardo Cuesta,4-3-3,4-2-3-1,Andrés Rojas,Match Report,Leg 2 of 2; Melgar won
73,2022-03-20,11:00,Liga 1,Torneo Apertura,Sun,Away,W,1,0,Cantolao,,,Bernardo Cuesta,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
74,2022-04-02,15:30,Liga 1,Torneo Apertura,Sat,Home,W,3,0,Carlos Stein,,,Bernardo Cuesta,4-1-4-1,5-3-2,José Mendoza,Match Report,
75,2022-04-07,18:15,Sudamericana,Group stage,Thu,Away,L,0,2,br Cuiabá,57,,Bernardo Cuesta,4-3-3,4-2-3-1,Ivo Méndez,Match Report,
76,2022-04-10,18:00,Liga 1,Torneo Apertura,Sun,Away,L,0,2,USMP,,,Horacio Orzán,4-2-3-1,4-2-3-1,Jordy Espinoza,Match Report,
77,2022-04-13,17:15,Sudamericana,Group stage,Wed,Home,W,2,0,uy River Plate,64,,Bernardo Cuesta,4-1-4-1,3-4-3,Franklin Congo,Match Report,
