,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
86,2022-04-26,21:30,Libertadores,Group stage,Tue,Away,L,0,1,ar Talleres,51,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,
87,2022-04-30,13:15,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Binacional,,,Horacio Calcaterra,4-3-3,4-5-1,Augusto Menéndez,Match Report,
88,2022-05-04,21:00,Libertadores,Group stage,Wed,Home,D,1,1,cl Univ Católica,52,,Horacio Calcaterra,4-2-3-1,4-4-1-1,Andrés Rojas,Match Report,
89,2022-05-08,15:00,Liga 1,Torneo Apertura,Sun,Away,D,1,1,ADT Tarma,,,Horacio Calcaterra,4-3-3,4-4-2,Kevin Ortega,Match Report,
90,2022-05-13,13:15,Liga 1,Torneo Apertura,Fri,Home,W,3,2,Ayacucho,,,Horacio Calcaterra,4-3-3,4-2-3-1,Carlos Lozano,Match Report,
91,2022-05-17,19:30,Libertadores,Group stage,Tue,Home,D,0,0,ar Talleres,69,,Horacio Calcaterra,4-2-3-1,4-4-2,Luis Quiroz,Match Report,
92,2022-05-21,19:00,Liga 1,Torneo Apertura,Sat,Away,D,1,1,Universitario,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,
93,2022-05-24,21:30,Libertadores,Group stage,Tue,Away,L,1,2,br Flamengo,42,,Horacio Calcaterra,5-3-2,4-2-3-1,Alexis Herrera,Match Report,
94,2022-06-05,13:00,Liga 1,Torneo Apertura,Sun,Home,W,3,0,Sport Boys,,,Omar Merlo,4-2-3-1,4-3-3,Pablo López,Match Report,
95,2022-06-19,13:00,Liga 1,Torneo Apertura,Sun,Away,W,2,0,Atlético Grau,,,Horacio Calcaterra,4-3-3,4-4-2,Daniel Ureta,Match Report,
96,2022-06-25,15:30,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Alianza Atlético,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Edwin Ordóñez,Match Report,
97,2022-07-03,12:00,Liga 1,Torneo Apertura,Sun,Away,W,3,1,Mannucci,,,Horacio Calcaterra,4-2-3-1,4-4-2,Victor Cori,Match Report,
98,2022-07-09,13:00,Liga 1,Torneo Clausura,Sat,Home,W,4,3,Sport Huancayo,,,Horacio Calcaterra,4-2-3-1,3-4-1-2,Hibert Villegas,Match Report,
99,2022-07-17,15:30,Liga 1,Torneo Clausura,Sun,Away,W,1,0,Melgar,,,Horacio Calcaterra,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
100,2022-07-26,15:15,Liga 1,Torneo Clausura,Tue,Away,W,2,0,UTC,,,Horacio Calcaterra,4-3-3,5-4-1,Wilfredo Blas,Match Report,
101,2022-07-31,15:30,Liga 1,Torneo Clausura,Sun,Home,D,0,0,Alianza Lima,,,Omar Merlo,4-3-3,4-4-2,Kevin Ortega,Match Report,
102,2022-08-06,13:15,Liga 1,Torneo Clausura,Sat,Away,D,2,2,Cantolao,,,Horacio Calcaterra,4-3-3,4-2-3-1,Julio Quiróz,Match Report,
103,2022-08-13,11:00,Liga 1,Torneo Clausura,Sat,Home,W,3,2,Carlos Stein,,,Horacio Calcaterra,4-3-3,5-4-1,Italo Gonzáles,Match Report,
104,2022-08-21,15:30,Liga 1,Torneo Clausura,Sun,Away,W,2,1,USMP,,,Horacio Calcaterra,4-3-3,4-2-3-1,Luis Garay Evia,Match Report,
105,2022-08-28,13:15,Liga 1,Torneo Clausura,Sun,Home,D,0,0,U César Vallejo,,,Horacio Calcaterra,4-3-3,5-4-1,Alejandro Villanueva,Match Report,
106,2022-09-03,13:00,Liga 1,Torneo Clausura,Sat,Away,W,3,0,Dep Municipal,,,Horacio Calcaterra,4-3-3,5-4-1,Joel Alarcón,Match Report,
107,2022-09-11,11:00,Liga 1,Torneo Clausura,Sun,Home,W,4,1,Cienciano,,"5,000",Horacio Calcaterra,4-3-3,4-2-3-1,Christian Zegarra,Match Report,
108,2022-09-18,15:30,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Binacional,,,Horacio Calcaterra,4-3-3,4-2-3-1,Hibert Villegas,Match Report,
109,2022-09-29,13:00,Liga 1,Torneo Clausura,Thu,Home,W,4,2,ADT Tarma,,,Horacio Calcaterra,4-3-3,4-2-3-1,Jesús Cartagena,Match Report,
110,2022-10-05,15:30,Liga 1,Torneo Clausura,Wed,Away,W,1,0,Ayacucho,,,Omar Merlo,4-3-3,3-4-1-2,Luis Garay Evia,Match Report,
111,2022-10-09,15:30,Liga 1,Torneo Clausura,Sun,Home,D,0,0,Universitario,,,Horacio Calcaterra,4-3-3,4-2-3-1,Kevin Ortega,Match Report,
112,2022-10-15,15:30,Liga 1,Torneo Clausura,Sat,Away,W,5,3,Sport Boys,,,Horacio Calcaterra,4-3-3,4-2-3-1,Michael Espinoza,Match Report,
113,2022-10-20,13:15,Liga 1,Torneo Clausura,Thu,Home,L,1,2,Atlético Grau,,,Horacio Calcaterra,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
114,2022-10-23,13:15,Liga 1,Torneo Clausura,Sun,Away,W,2,0,Alianza Atlético,,,Horacio Calcaterra,4-3-3,4-2-3-1,Hibert Villegas,Match Report,
